hpi_flavor,frequency,place_name,yr,period,index_nsa
all-transactions,quarterly,Maine,2001,3,324.32
all-transactions,quarterly,Maine,2001,4,329.36
all-transactions,quarterly,Maine,2002,1,336.64
all-transactions,quarterly,Maine,2002,2,347.24
all-transactions,quarterly,Maine,2002,3,357.02
all-transactions,quarterly,Maine,2002,4,363.54
all-transactions,quarterly,Maine,2003,1,370.26
all-transactions,quarterly,Maine,2003,2,375.55
all-transactions,quarterly,Maine,2003,3,386.57
all-transactions,quarterly,Maine,2003,4,400.97
all-transactions,quarterly,Maine,2004,1,409.9
all-transactions,quarterly,Maine,2004,2,421.76
all-transactions,quarterly,Maine,2004,3,441.68
all-transactions,quarterly,Maine,2004,4,450.91
all-transactions,quarterly,Maine,2005,1,464.24
all-transactions,quarterly,Maine,2005,2,474.69
all-transactions,quarterly,Maine,2005,3,486.77
all-transactions,quarterly,Maine,2005,4,494.13
all-transactions,quarterly,Maine,2006,1,499.48
all-transactions,quarterly,Maine,2006,2,496.22
all-transactions,quarterly,Maine,2006,3,499.36
all-transactions,quarterly,Maine,2006,4,506.59
all-transactions,quarterly,Maine,2007,1,510.28
all-transactions,quarterly,Maine,2007,2,506.76
all-transactions,quarterly,Maine,2007,3,503.96
all-transactions,quarterly,Maine,2007,4,510.27
all-transactions,quarterly,Maine,2008,1,512.6
all-transactions,quarterly,Maine,2008,2,503.91
all-transactions,quarterly,Maine,2008,3,492.9
all-transactions,quarterly,Maine,2008,4,488.79
all-transactions,quarterly,Maine,2009,1,493.61
all-transactions,quarterly,Maine,2009,2,482.64
all-transactions,quarterly,Maine,2009,3,471.69
all-transactions,quarterly,Maine,2009,4,466.16
all-transactions,quarterly,Maine,2010,1,463.35
all-transactions,quarterly,Maine,2010,2,457.94
all-transactions,quarterly,Maine,2010,3,463.38
all-transactions,quarterly,Maine,2010,4,464.12
all-transactions,quarterly,Maine,2011,1,456.12
all-transactions,quarterly,Maine,2011,2,448.77
all-transactions,quarterly,Maine,2011,3,452.84
all-transactions,quarterly,Maine,2011,4,455.49
all-transactions,quarterly,Maine,2012,1,450.41
all-transactions,quarterly,Maine,2012,2,445.65
all-transactions,quarterly,Maine,2012,3,447.07
all-transactions,quarterly,Maine,2012,4,448.78
all-transactions,quarterly,Maine,2013,1,450.73
all-transactions,quarterly,Maine,2013,2,453.17
all-transactions,quarterly,Maine,2013,3,450
all-transactions,quarterly,Maine,2013,4,448.27
all-transactions,quarterly,Maine,2014,1,449.59
all-transactions,quarterly,Maine,2014,2,455.27
all-transactions,quarterly,Maine,2014,3,462.67
all-transactions,quarterly,Maine,2014,4,460.33
all-transactions,quarterly,Maine,2015,1,465.67
all-transactions,quarterly,Maine,2015,2,469.87
all-transactions,quarterly,Maine,2015,3,472.38
all-transactions,quarterly,Maine,2015,4,477.57
all-transactions,quarterly,Maine,2016,1,479.94
all-transactions,quarterly,Maine,2016,2,485.53
all-transactions,quarterly,Maine,2016,3,496.11
all-transactions,quarterly,Maine,2016,4,501.07
all-transactions,quarterly,Maine,2017,1,505.45
all-transactions,quarterly,Maine,2017,2,511.81
all-transactions,quarterly,Maine,2017,3,523.04
all-transactions,quarterly,Maine,2017,4,529.79
all-transactions,quarterly,Maine,2018,1,532.76
all-transactions,quarterly,Maine,2018,2,545.27
all-transactions,quarterly,Maine,2018,3,551.66
all-transactions,quarterly,Michigan,1975,1,60.08
all-transactions,quarterly,Michigan,1975,2,62.32
all-transactions,quarterly,Michigan,1975,3,63.42
all-transactions,quarterly,Michigan,1975,4,62.15
all-transactions,quarterly,Michigan,1976,1,62.98
all-transactions,quarterly,Michigan,1976,2,64.07
all-transactions,quarterly,Michigan,1976,3,64.29
all-transactions,quarterly,Michigan,1976,4,65.67
all-transactions,quarterly,Michigan,1977,1,67.14
all-transactions,quarterly,Michigan,1977,2,68.02
all-transactions,quarterly,Michigan,1977,3,71.18
all-transactions,quarterly,Michigan,1977,4,72.67
all-transactions,quarterly,Michigan,1978,1,75.37
all-transactions,quarterly,Michigan,1978,2,79.59
all-transactions,quarterly,Michigan,1978,3,82.99
all-transactions,quarterly,Michigan,1978,4,86.69
all-transactions,quarterly,Michigan,1979,1,91.6
all-transactions,quarterly,Michigan,1979,2,95.96
all-transactions,quarterly,Michigan,1979,3,99
all-transactions,quarterly,Michigan,1979,4,99.47
all-transactions,quarterly,Michigan,1980,1,100
all-transactions,quarterly,Michigan,1980,2,101.94
all-transactions,quarterly,Michigan,1980,3,102.73
all-transactions,quarterly,Michigan,1980,4,101.75
all-transactions,quarterly,Michigan,1981,1,103.03
all-transactions,quarterly,Michigan,1981,2,103.37
all-transactions,quarterly,Michigan,1981,3,106.09
all-transactions,quarterly,Michigan,1981,4,105.24
all-transactions,quarterly,Michigan,1982,1,104.7
all-transactions,quarterly,Michigan,1982,2,99.63
all-transactions,quarterly,Michigan,1982,3,98.04
all-transactions,quarterly,Michigan,1982,4,88.06
all-transactions,quarterly,Michigan,1983,1,96.8
all-transactions,quarterly,Michigan,1983,2,97.03
all-transactions,quarterly,Michigan,1983,3,97.18
all-transactions,quarterly,Michigan,1983,4,95.07
all-transactions,quarterly,Michigan,1984,1,97.52
all-transactions,quarterly,Michigan,1984,2,97.12
all-transactions,quarterly,Michigan,1984,3,97.28
all-transactions,quarterly,Michigan,1984,4,97.48
all-transactions,quarterly,Michigan,1985,1,99.73
all-transactions,quarterly,Michigan,1985,2,100.79
all-transactions,quarterly,Michigan,1985,3,102.69
all-transactions,quarterly,Michigan,1985,4,103.82
all-transactions,quarterly,Michigan,1986,1,105.41
all-transactions,quarterly,Michigan,1986,2,108.8
all-transactions,quarterly,Michigan,1986,3,112.07
all-transactions,quarterly,Michigan,1986,4,114.54
all-transactions,quarterly,Michigan,1987,1,117.5
all-transactions,quarterly,Michigan,1987,2,121.43
all-transactions,quarterly,Michigan,1987,3,124.07
all-transactions,quarterly,Michigan,1987,4,126.1
all-transactions,quarterly,Michigan,1988,1,127.92
all-transactions,quarterly,Michigan,1988,2,131.17
all-transactions,quarterly,Michigan,1988,3,133.31
all-transactions,quarterly,Michigan,1988,4,134.48
all-transactions,quarterly,Michigan,1989,1,136.5
all-transactions,quarterly,Michigan,1989,2,139.37
all-transactions,quarterly,Michigan,1989,3,142.64
all-transactions,quarterly,Michigan,1989,4,143.24
all-transactions,quarterly,Michigan,1990,1,145.38
all-transactions,quarterly,Michigan,1990,2,147.66
all-transactions,quarterly,Michigan,1990,3,148.59
all-transactions,quarterly,Michigan,1990,4,148.99
all-transactions,quarterly,Michigan,1991,1,150.71
all-transactions,quarterly,Michigan,1991,2,152.77
all-transactions,quarterly,Michigan,1991,3,153.96
all-transactions,quarterly,Michigan,1991,4,155.85
all-transactions,quarterly,Michigan,1992,1,157.13
all-transactions,quarterly,Michigan,1992,2,158.15
all-transactions,quarterly,Michigan,1992,3,159.33
all-transactions,quarterly,Michigan,1992,4,160.55
all-transactions,quarterly,Michigan,1993,1,161.18
all-transactions,quarterly,Michigan,1993,2,162.41
all-transactions,quarterly,Michigan,1993,3,163.85
all-transactions,quarterly,Michigan,1993,4,165.24
all-transactions,quarterly,Michigan,1994,1,167.11
all-transactions,quarterly,Michigan,1994,2,169.92
all-transactions,quarterly,Michigan,1994,3,173.26
all-transactions,quarterly,Michigan,1994,4,175.41
all-transactions,quarterly,Michigan,1995,1,178.53
all-transactions,quarterly,Michigan,1995,2,182.03
all-transactions,quarterly,Michigan,1995,3,185.31
all-transactions,quarterly,Michigan,1995,4,188.44
all-transactions,quarterly,Michigan,1996,1,191.12
all-transactions,quarterly,Michigan,1996,2,196.42
all-transactions,quarterly,Michigan,1996,3,200.95
all-transactions,quarterly,Michigan,1996,4,203.6
all-transactions,quarterly,Michigan,1997,1,207.1
all-transactions,quarterly,Michigan,1997,2,211.57
all-transactions,quarterly,Michigan,1997,3,215.28
all-transactions,quarterly,Michigan,1997,4,218.29
all-transactions,quarterly,Michigan,1998,1,220.79
all-transactions,quarterly,Michigan,1998,2,224.98
all-transactions,quarterly,Michigan,1998,3,228.68
all-transactions,quarterly,Michigan,1998,4,230.81
all-transactions,quarterly,Michigan,1999,1,234.48
all-transactions,quarterly,Michigan,1999,2,239.6
all-transactions,quarterly,Michigan,1999,3,244.43
all-transactions,quarterly,Michigan,1999,4,247.45
all-transactions,quarterly,Michigan,2000,1,253.11
all-transactions,quarterly,Michigan,2000,2,256.62
all-transactions,quarterly,Michigan,2000,3,261.17
all-transactions,quarterly,Michigan,2000,4,264.92
all-transactions,quarterly,Michigan,2001,1,269.08
all-transactions,quarterly,Michigan,2001,2,272.56
all-transactions,quarterly,Michigan,2001,3,276.15
all-transactions,quarterly,Michigan,2001,4,278.43
all-transactions,quarterly,Michigan,2002,1,281.85
all-transactions,quarterly,Michigan,2002,2,284.99
all-transactions,quarterly,Michigan,2002,3,287.62
all-transactions,quarterly,Michigan,2002,4,289.43
all-transactions,quarterly,Michigan,2003,1,291.62
all-transactions,quarterly,Michigan,2003,2,293.87
all-transactions,quarterly,Michigan,2003,3,296.45
all-transactions,quarterly,Michigan,2003,4,300.77
all-transactions,quarterly,Michigan,2004,1,302.79
all-transactions,quarterly,Michigan,2004,2,304.84
all-transactions,quarterly,Michigan,2004,3,309.05
all-transactions,quarterly,Michigan,2004,4,312.37
all-transactions,quarterly,Michigan,2005,1,315.03
all-transactions,quarterly,Michigan,2005,2,316.75
all-transactions,quarterly,Michigan,2005,3,319.39
all-transactions,quarterly,Michigan,2005,4,318.61
all-transactions,quarterly,Michigan,2006,1,317.4
all-transactions,quarterly,Michigan,2006,2,312.14
all-transactions,quarterly,Michigan,2006,3,309.82
all-transactions,quarterly,Michigan,2006,4,311.28
all-transactions,quarterly,Michigan,2007,1,308.92
all-transactions,quarterly,Michigan,2007,2,303.32
all-transactions,quarterly,Michigan,2007,3,293.66
all-transactions,quarterly,Michigan,2007,4,292.71
all-transactions,quarterly,Michigan,2008,1,291.84
all-transactions,quarterly,Michigan,2008,2,280.01
all-transactions,quarterly,Michigan,2008,3,268.68
all-transactions,quarterly,Michigan,2008,4,265.98
all-transactions,quarterly,Michigan,2009,1,271.4
all-transactions,quarterly,Michigan,2009,2,260.78
all-transactions,quarterly,Michigan,2009,3,249.05
all-transactions,quarterly,Michigan,2009,4,244.69
all-transactions,quarterly,Michigan,2010,1,239.95
all-transactions,quarterly,Michigan,2010,2,236.22
all-transactions,quarterly,Michigan,2010,3,240.14
all-transactions,quarterly,Michigan,2010,4,239.6
all-transactions,quarterly,Michigan,2011,1,229.94
all-transactions,quarterly,Michigan,2011,2,226.06
all-transactions,quarterly,Michigan,2011,3,230.6
all-transactions,quarterly,Michigan,2011,4,232.4
all-transactions,quarterly,Michigan,2012,1,227.89
all-transactions,quarterly,Michigan,2012,2,226.87
all-transactions,quarterly,Michigan,2012,3,231.33
all-transactions,quarterly,Michigan,2012,4,234.49
all-transactions,quarterly,Michigan,2013,1,237.23
all-transactions,quarterly,Michigan,2013,2,242.23
all-transactions,quarterly,Michigan,2013,3,248.33
all-transactions,quarterly,Michigan,2013,4,250.41
all-transactions,quarterly,Michigan,2014,1,252.96
all-transactions,quarterly,Michigan,2014,2,260.49
all-transactions,quarterly,Michigan,2014,3,266.24
all-transactions,quarterly,Michigan,2014,4,268.34
all-transactions,quarterly,Michigan,2015,1,269.15
all-transactions,quarterly,Michigan,2015,2,275.19
all-transactions,quarterly,Michigan,2015,3,280.5
all-transactions,quarterly,Michigan,2015,4,282.14
all-transactions,quarterly,Michigan,2016,1,284.48
all-transactions,quarterly,Michigan,2016,2,290.47
all-transactions,quarterly,Michigan,2016,3,296.44
all-transactions,quarterly,Michigan,2016,4,298.98
all-transactions,quarterly,Michigan,2017,1,304.09
all-transactions,quarterly,Michigan,2017,2,312.9
all-transactions,quarterly,Michigan,2017,3,319.85
all-transactions,quarterly,Michigan,2017,4,321.67
all-transactions,quarterly,Michigan,2018,1,325.35
all-transactions,quarterly,Michigan,2018,2,336.22
all-transactions,quarterly,Michigan,2018,3,343.55
all-transactions,quarterly,Minnesota,1975,1,55.07
all-transactions,quarterly,Minnesota,1975,2,55.06
all-transactions,quarterly,Minnesota,1975,3,57.81
all-transactions,quarterly,Minnesota,1975,4,59.82
all-transactions,quarterly,Minnesota,1976,1,62.21
all-transactions,quarterly,Minnesota,1976,2,62.58
all-transactions,quarterly,Minnesota,1976,3,62.99
all-transactions,quarterly,Minnesota,1976,4,63.97
all-transactions,quarterly,Minnesota,1977,1,66.46
all-transactions,quarterly,Minnesota,1977,2,68.58
all-transactions,quarterly,Minnesota,1977,3,73.1
all-transactions,quarterly,Minnesota,1977,4,74.94
all-transactions,quarterly,Minnesota,1978,1,76.58
all-transactions,quarterly,Minnesota,1978,2,81.95
all-transactions,quarterly,Minnesota,1978,3,85.53
all-transactions,quarterly,Minnesota,1978,4,87.33
all-transactions,quarterly,Minnesota,1979,1,91.73
all-transactions,quarterly,Minnesota,1979,2,94.62
all-transactions,quarterly,Minnesota,1979,3,97.11
all-transactions,quarterly,Minnesota,1979,4,98.61
all-transactions,quarterly,Minnesota,1980,1,100
all-transactions,quarterly,Minnesota,1980,2,102
all-transactions,quarterly,Minnesota,1980,3,106.82
all-transactions,quarterly,Minnesota,1980,4,104.59
all-transactions,quarterly,Minnesota,1981,1,100.62
all-transactions,quarterly,Minnesota,1981,2,100.56
all-transactions,quarterly,Minnesota,1981,3,104.41
all-transactions,quarterly,Minnesota,1981,4,107.01
all-transactions,quarterly,Minnesota,1982,1,108.03
all-transactions,quarterly,Minnesota,1982,2,107.25
all-transactions,quarterly,Minnesota,1982,3,107.1
all-transactions,quarterly,Minnesota,1982,4,109.24
all-transactions,quarterly,Minnesota,1983,1,113.22
all-transactions,quarterly,Minnesota,1983,2,113.44
all-transactions,quarterly,Minnesota,1983,3,112.69
all-transactions,quarterly,Minnesota,1983,4,110.43
all-transactions,quarterly,Minnesota,1984,1,113.96
all-transactions,quarterly,Minnesota,1984,2,113.63
all-transactions,quarterly,Minnesota,1984,3,115.56
all-transactions,quarterly,Minnesota,1984,4,115.75
all-transactions,quarterly,Minnesota,1985,1,117.04
all-transactions,quarterly,Minnesota,1985,2,118.33
all-transactions,quarterly,Minnesota,1985,3,115.89
all-transactions,quarterly,Minnesota,1985,4,119.95
all-transactions,quarterly,Minnesota,1986,1,121.31
all-transactions,quarterly,Minnesota,1986,2,120.7
all-transactions,quarterly,Minnesota,1986,3,124.13
all-transactions,quarterly,Minnesota,1986,4,124.01
all-transactions,quarterly,Minnesota,1987,1,126.72
all-transactions,quarterly,Minnesota,1987,2,128.92
all-transactions,quarterly,Minnesota,1987,3,130.05
all-transactions,quarterly,Minnesota,1987,4,129.15
all-transactions,quarterly,Minnesota,1988,1,131.62
all-transactions,quarterly,Minnesota,1988,2,133.42
all-transactions,quarterly,Minnesota,1988,3,133.27
all-transactions,quarterly,Minnesota,1988,4,134.06
all-transactions,quarterly,Minnesota,1989,1,134.52
all-transactions,quarterly,Minnesota,1989,2,136.43
all-transactions,quarterly,Minnesota,1989,3,138.33
all-transactions,quarterly,Minnesota,1989,4,139.09
all-transactions,quarterly,Minnesota,1990,1,139.23
all-transactions,quarterly,Minnesota,1990,2,139.2
all-transactions,quarterly,Minnesota,1990,3,139.94
all-transactions,quarterly,Minnesota,1990,4,139.89
all-transactions,quarterly,Minnesota,1991,1,141.89
all-transactions,quarterly,Minnesota,1991,2,143.02
all-transactions,quarterly,Minnesota,1991,3,143.38
all-transactions,quarterly,Minnesota,1991,4,145.9
all-transactions,quarterly,Minnesota,1992,1,146.6
all-transactions,quarterly,Minnesota,1992,2,147.42
all-transactions,quarterly,Minnesota,1992,3,149.18
all-transactions,quarterly,Minnesota,1992,4,150.13
all-transactions,quarterly,Minnesota,1993,1,151.42
all-transactions,quarterly,Minnesota,1993,2,152.9
all-transactions,quarterly,Minnesota,1993,3,154.83
all-transactions,quarterly,Minnesota,1993,4,156.47
all-transactions,quarterly,Minnesota,1994,1,157.41
all-transactions,quarterly,Minnesota,1994,2,160.22
all-transactions,quarterly,Minnesota,1994,3,161.43
all-transactions,quarterly,Minnesota,1994,4,162.06
all-transactions,quarterly,Minnesota,1995,1,163.55
all-transactions,quarterly,Minnesota,1995,2,166.68
all-transactions,quarterly,Minnesota,1995,3,169.69
all-transactions,quarterly,Minnesota,1995,4,171.86
